"","DateTime","Depth","temp"
"1","1995-05-09 00:00:00",0,11.3
"2","1995-05-09 00:00:00",1,11.3
"3","1995-05-09 00:00:00",2,11.3
"4","1995-05-09 00:00:00",3,11.3
"5","1995-05-09 00:00:00",4,11.2
"6","1995-05-09 00:00:00",5,11
"7","1995-05-09 00:00:00",6,10.5
"8","1995-05-09 00:00:00",7,10.4
"9","1995-05-09 00:00:00",8,10.2
"10","1995-05-09 00:00:00",9,9.8
"11","1995-05-09 00:00:00",10,9.5
"12","1995-05-09 00:00:00",11,9.4
"13","1995-05-09 00:00:00",12,9.4
"14","1995-05-09 00:00:00",13,9.2
"15","1995-05-09 00:00:00",14,9
"16","1995-05-09 00:00:00",15,9
"17","1995-05-09 00:00:00",16,8.9
"18","1995-05-09 00:00:00",17,8.9
"19","1995-05-09 00:00:00",18,8.8
"20","1995-05-23 00:00:00",0,15.3
"21","1995-05-23 00:00:00",1,NA
"22","1995-05-23 00:00:00",2,15.4
"23","1995-05-23 00:00:00",3,15.4
"24","1995-05-23 00:00:00",4,15.3
"25","1995-05-23 00:00:00",5,15
"26","1995-05-23 00:00:00",6,14.9
"27","1995-05-23 00:00:00",7,14.9
"28","1995-05-23 00:00:00",8,14.9
"29","1995-05-23 00:00:00",9,14.6
"30","1995-05-23 00:00:00",10,13.4
"31","1995-05-23 00:00:00",11,12
"32","1995-05-23 00:00:00",12,11.8
"33","1995-05-23 00:00:00",13,11.5
"34","1995-05-23 00:00:00",14,10.8
"35","1995-05-23 00:00:00",15,10.3
"36","1995-05-23 00:00:00",16,10.3
"37","1995-05-23 00:00:00",17,10.2
"38","1995-06-06 00:00:00",0,22.4
"39","1995-06-06 00:00:00",1,22.3
"40","1995-06-06 00:00:00",2,22.2
"41","1995-06-06 00:00:00",3,20.8
"42","1995-06-06 00:00:00",4,17.7
"43","1995-06-06 00:00:00",5,16.3
"44","1995-06-06 00:00:00",6,15.8
"45","1995-06-06 00:00:00",7,15.6
"46","1995-06-06 00:00:00",8,15.3
"47","1995-06-06 00:00:00",9,14.6
"48","1995-06-06 00:00:00",10,13.9
"49","1995-06-06 00:00:00",11,13
"50","1995-06-06 00:00:00",12,12.4
"51","1995-06-06 00:00:00",13,11.9
"52","1995-06-06 00:00:00",14,11.3
"53","1995-06-06 00:00:00",15,10.8
"54","1995-06-06 00:00:00",16,10.5
"55","1995-06-06 00:00:00",17,10.4
"56","1995-06-06 00:00:00",18,10.4
"57","1995-06-21 00:00:00",0,27.6
"58","1995-06-21 00:00:00",1,27.4
"59","1995-06-21 00:00:00",2,26.9
"60","1995-06-21 00:00:00",3,25.1
"61","1995-06-21 00:00:00",4,21.5
"62","1995-06-21 00:00:00",5,20.3
"63","1995-06-21 00:00:00",6,19.1
"64","1995-06-21 00:00:00",7,17.7
"65","1995-06-21 00:00:00",8,16.6
"66","1995-06-21 00:00:00",9,15.3
"67","1995-06-21 00:00:00",10,14.3
"68","1995-06-21 00:00:00",11,13.4
"69","1995-06-21 00:00:00",12,12.6
"70","1995-06-21 00:00:00",13,12.2
"71","1995-06-21 00:00:00",14,11.7
"72","1995-06-21 00:00:00",15,11.5
"73","1995-06-21 00:00:00",16,11.5
"74","1995-06-21 00:00:00",17,11.4
"75","1995-06-21 00:00:00",18,11.3
"76","1995-06-21 00:00:00",19,11.3
"77","1995-06-21 00:00:00",20,11.3
"78","1995-07-07 00:00:00",0,20.9
"79","1995-07-07 00:00:00",1,21.1
"80","1995-07-07 00:00:00",2,21.2
"81","1995-07-07 00:00:00",3,21.2
"82","1995-07-07 00:00:00",4,21.2
"83","1995-07-07 00:00:00",5,21.2
"84","1995-07-07 00:00:00",6,21.2
"85","1995-07-07 00:00:00",7,21.2
"86","1995-07-07 00:00:00",8,20.8
"87","1995-07-07 00:00:00",9,17.2
"88","1995-07-07 00:00:00",10,16
"89","1995-07-07 00:00:00",11,14.6
"90","1995-07-07 00:00:00",12,13.2
"91","1995-07-07 00:00:00",13,12.6
"92","1995-07-07 00:00:00",14,12
"93","1995-07-07 00:00:00",15,11.8
"94","1995-07-07 00:00:00",16,11.7
"95","1995-07-07 00:00:00",17,11.7
"96","1995-07-18 00:00:00",0,25.8
"97","1995-07-18 00:00:00",1,25.8
"98","1995-07-18 00:00:00",2,25.7
"99","1995-07-18 00:00:00",3,25.6
"100","1995-07-18 00:00:00",4,25.4
"101","1995-07-18 00:00:00",5,25.2
"102","1995-07-18 00:00:00",6,22.1
"103","1995-07-18 00:00:00",7,20.4
"104","1995-07-18 00:00:00",8,19.1
"105","1995-07-18 00:00:00",9,17.1
"106","1995-07-18 00:00:00",10,14.8
"107","1995-07-18 00:00:00",11,13.4
"108","1995-07-18 00:00:00",12,12.9
"109","1995-07-18 00:00:00",13,12.6
"110","1995-07-18 00:00:00",14,12.5
"111","1995-07-18 00:00:00",15,12.3
"112","1995-07-18 00:00:00",16,12.2
"113","1995-07-18 00:00:00",17,12.1
"114","1995-07-18 00:00:00",18,12.2
"115","1995-07-18 00:00:00",19,12.2
"116","1995-08-02 00:00:00",0,26
"117","1995-08-02 00:00:00",1,26.1
"118","1995-08-02 00:00:00",2,26.2
"119","1995-08-02 00:00:00",3,26.2
"120","1995-08-02 00:00:00",4,26.2
"121","1995-08-02 00:00:00",5,26.2
"122","1995-08-02 00:00:00",5.5,26
"123","1995-08-02 00:00:00",6,25.1
"124","1995-08-02 00:00:00",6.5,23.5
"125","1995-08-02 00:00:00",7,22.2
"126","1995-08-02 00:00:00",7.5,21.3
"127","1995-08-02 00:00:00",8,20.5
"128","1995-08-02 00:00:00",9,17.5
"129","1995-08-02 00:00:00",9.5,16.6
"130","1995-08-02 00:00:00",10,15.5
"131","1995-08-02 00:00:00",11,14.8
"132","1995-08-02 00:00:00",12,13.6
"133","1995-08-02 00:00:00",13,12.9
"134","1995-08-02 00:00:00",14,12.5
"135","1995-08-02 00:00:00",15,12.3
"136","1995-08-02 00:00:00",16,12.3
"137","1995-08-02 00:00:00",17,12.2
"138","1995-08-02 00:00:00",18,12.2
"139","1995-08-02 00:00:00",19,12.2
"140","1995-08-02 00:00:00",20,12.3
"141","1995-08-14 00:00:00",0,27.8
"142","1995-08-14 00:00:00",1,27.9
"143","1995-08-14 00:00:00",2,27.9
"144","1995-08-14 00:00:00",3,27.9
"145","1995-08-14 00:00:00",4,27.6
"146","1995-08-14 00:00:00",5,26.6
"147","1995-08-14 00:00:00",5.5,26.3
"148","1995-08-14 00:00:00",6,25.3
"149","1995-08-14 00:00:00",6.5,24.7
"150","1995-08-14 00:00:00",7,24.5
"151","1995-08-14 00:00:00",7.5,20.8
"152","1995-08-14 00:00:00",8,18.9
"153","1995-08-14 00:00:00",8.5,17
"154","1995-08-14 00:00:00",9,16.1
"155","1995-08-14 00:00:00",9.5,15.3
"156","1995-08-14 00:00:00",10,14.8
"157","1995-08-14 00:00:00",10.5,14.1
"158","1995-08-14 00:00:00",11,13.7
"159","1995-08-14 00:00:00",11.5,13.5
"160","1995-08-14 00:00:00",12,13.4
"161","1995-08-14 00:00:00",13,13.3
"162","1995-08-14 00:00:00",14,13
"163","1995-08-14 00:00:00",15,12.6
"164","1995-08-14 00:00:00",16,12.5
"165","1995-08-14 00:00:00",17,12.4
"166","1995-08-14 00:00:00",18,12.4
"167","1995-08-14 00:00:00",19,12.4
"168","1995-08-14 00:00:00",20,12.4
"169","1995-08-30 00:00:00",0,26
"170","1995-08-30 00:00:00",1,26
"171","1995-08-30 00:00:00",2,25.9
"172","1995-08-30 00:00:00",3,25.9
"173","1995-08-30 00:00:00",4,25.7
"174","1995-08-30 00:00:00",5,25.6
"175","1995-08-30 00:00:00",6,25.6
"176","1995-08-30 00:00:00",7,25.5
"177","1995-08-30 00:00:00",7.5,23.4
"178","1995-08-30 00:00:00",8,22.7
"179","1995-08-30 00:00:00",8.5,19
"180","1995-08-30 00:00:00",9,17.9
"181","1995-08-30 00:00:00",9.5,15.9
"182","1995-08-30 00:00:00",10,15.5
"183","1995-08-30 00:00:00",11,14.5
"184","1995-08-30 00:00:00",12,13.9
"185","1995-08-30 00:00:00",13,13.4
"186","1995-08-30 00:00:00",14,13
"187","1995-08-30 00:00:00",15,12.7
"188","1995-08-30 00:00:00",16,12.6
"189","1995-08-30 00:00:00",17,12.5
"190","1995-08-30 00:00:00",18,12.5
"191","1995-08-30 00:00:00",19,12.4
"192","1995-08-30 00:00:00",19.5,12.4
"193","1995-09-11 00:00:00",0,21.4
"194","1995-09-11 00:00:00",1,21.4
"195","1995-09-11 00:00:00",2,21.4
"196","1995-09-11 00:00:00",3,21.1
"197","1995-09-11 00:00:00",4,21
"198","1995-09-11 00:00:00",5,21
"199","1995-09-11 00:00:00",6,21
"200","1995-09-11 00:00:00",7,21
"201","1995-09-11 00:00:00",8,20.9
"202","1995-09-11 00:00:00",9,20.8
"203","1995-09-11 00:00:00",9.5,20.7
"204","1995-09-11 00:00:00",10,17.7
"205","1995-09-11 00:00:00",10.5,17
"206","1995-09-11 00:00:00",11,15.5
"207","1995-09-11 00:00:00",11.5,14.7
"208","1995-09-11 00:00:00",12,14.1
"209","1995-09-11 00:00:00",12.5,13.8
"210","1995-09-11 00:00:00",13,13.5
"211","1995-09-11 00:00:00",13.5,13.2
"212","1995-09-11 00:00:00",14,13
"213","1995-09-11 00:00:00",14.5,12.8
"214","1995-09-11 00:00:00",15,12.7
"215","1995-09-11 00:00:00",15.5,12.6
"216","1995-09-11 00:00:00",16,12.5
"217","1995-09-11 00:00:00",17,12.4
"218","1995-09-11 00:00:00",18,12.4
"219","1995-09-11 00:00:00",19,12.4
"220","1995-09-11 00:00:00",20,12.4
"221","1995-09-11 00:00:00",21,12.3
"222","1995-09-25 00:00:00",0,16.4
"223","1995-09-25 00:00:00",1,16.4
"224","1995-09-25 00:00:00",2,16.4
"225","1995-09-25 00:00:00",3,16.4
"226","1995-09-25 00:00:00",4,16.4
"227","1995-09-25 00:00:00",5,16.4
"228","1995-09-25 00:00:00",6,16.4
"229","1995-09-25 00:00:00",7,16.2
"230","1995-09-25 00:00:00",8,16.2
"231","1995-09-25 00:00:00",9,16.2
"232","1995-09-25 00:00:00",10,16.2
"233","1995-09-25 00:00:00",11,16.1
"234","1995-09-25 00:00:00",11.5,16.1
"235","1995-09-25 00:00:00",12,15.2
"236","1995-09-25 00:00:00",12.5,14.9
"237","1995-09-25 00:00:00",13,14.5
"238","1995-09-25 00:00:00",13.5,13.7
"239","1995-09-25 00:00:00",14,13.3
"240","1995-09-25 00:00:00",14.5,13
"241","1995-09-25 00:00:00",15,12.7
"242","1995-09-25 00:00:00",15.5,12.6
"243","1995-09-25 00:00:00",16,12.5
"244","1995-09-25 00:00:00",17,12.4
"245","1995-09-25 00:00:00",18,12.3
"246","1995-09-25 00:00:00",19,12.3
"247","1995-10-11 00:00:00",0,15.3
"248","1995-10-11 00:00:00",1,15.3
"249","1995-10-11 00:00:00",2,15.2
"250","1995-10-11 00:00:00",3,15.2
"251","1995-10-11 00:00:00",4,15.2
"252","1995-10-11 00:00:00",5,15.2
"253","1995-10-11 00:00:00",6,15.2
"254","1995-10-11 00:00:00",7,15.1
"255","1995-10-11 00:00:00",8,15.1
"256","1995-10-11 00:00:00",9,15.1
"257","1995-10-11 00:00:00",10,15.1
"258","1995-10-11 00:00:00",11,15.1
"259","1995-10-11 00:00:00",12,15.1
"260","1995-10-11 00:00:00",13,15
"261","1995-10-11 00:00:00",14,14.9
"262","1995-10-11 00:00:00",15,14.8
"263","1995-10-11 00:00:00",15.5,14.8
"264","1995-10-11 00:00:00",16,14.6
"265","1995-10-11 00:00:00",16.5,14.5
"266","1995-10-11 00:00:00",17,14.5
"267","1995-10-11 00:00:00",17.5,14.4
"268","1995-10-25 00:00:00",0,11.8
"269","1995-10-25 00:00:00",1,11.8
"270","1995-10-25 00:00:00",2,11.8
"271","1995-10-25 00:00:00",3,11.8
"272","1995-10-25 00:00:00",4,11.8
"273","1995-10-25 00:00:00",5,11.8
"274","1995-10-25 00:00:00",6,11.8
"275","1995-10-25 00:00:00",7,11.8
"276","1995-10-25 00:00:00",8,11.8
"277","1995-10-25 00:00:00",9,11.8
"278","1995-10-25 00:00:00",10,11.8
"279","1995-10-25 00:00:00",11,11.8
"280","1995-10-25 00:00:00",12,11.8
"281","1995-10-25 00:00:00",13,11.8
"282","1995-10-25 00:00:00",14,11.8
"283","1995-10-25 00:00:00",15,11.8
"284","1995-10-25 00:00:00",16,11.7
"285","1995-10-25 00:00:00",17,11.7
"286","1995-10-25 00:00:00",18,11.7
"287","1995-10-25 00:00:00",18.5,11.7
"288","1995-11-07 00:00:00",0,7.4
"289","1995-11-07 00:00:00",1,7.5
"290","1995-11-07 00:00:00",2,7.5
"291","1995-11-07 00:00:00",3,7.5
"292","1995-11-07 00:00:00",4,7.5
"293","1995-11-07 00:00:00",5,7.5
"294","1995-11-07 00:00:00",6,7.5
"295","1995-11-07 00:00:00",7,7.5
"296","1995-11-07 00:00:00",8,7.5
"297","1995-11-07 00:00:00",9,7.5
"298","1995-11-07 00:00:00",10,7.5
"299","1995-11-07 00:00:00",11,7.5
"300","1995-11-07 00:00:00",12,7.5
"301","1995-11-07 00:00:00",13,7.5
"302","1995-11-07 00:00:00",14,7.5
"303","1995-11-07 00:00:00",15,7.5
"304","1995-11-07 00:00:00",16,7.5
"305","1995-11-07 00:00:00",17,7.5
"306","1995-11-22 00:00:00",0,3.7
"307","1995-11-22 00:00:00",1,3.8
"308","1995-11-22 00:00:00",2,3.8
"309","1995-11-22 00:00:00",3,3.8
"310","1995-11-22 00:00:00",4,3.9
"311","1995-11-22 00:00:00",5,3.8
"312","1995-11-22 00:00:00",6,3.9
"313","1995-11-22 00:00:00",7,3.9
"314","1995-11-22 00:00:00",8,3.9
"315","1995-11-22 00:00:00",9,3.9
"316","1995-11-22 00:00:00",10,3.9
"317","1995-11-22 00:00:00",11,3.9
"318","1995-11-22 00:00:00",12,3.9
"319","1995-11-22 00:00:00",13,3.9
"320","1995-11-22 00:00:00",14,3.9
"321","1995-11-22 00:00:00",15,3.9
"322","1995-11-22 00:00:00",16,3.9
"323","1995-11-22 00:00:00",17,4
"324","1996-02-06 00:00:00",0,NA
"325","1996-02-06 00:00:00",1,1.3
"326","1996-02-06 00:00:00",4,1.7
"327","1996-02-06 00:00:00",8,2.5
"328","1996-02-06 00:00:00",10,2.8
"329","1996-02-06 00:00:00",12,2.8
"330","1996-02-06 00:00:00",14,2.9
"331","1996-02-06 00:00:00",16,3.2
"332","1996-02-06 00:00:00",18,3.4
"333","1996-02-06 00:00:00",20,3.7
"334","1996-04-03 00:00:00",0,3.9
"335","1996-04-03 00:00:00",1,3.9
"336","1996-04-03 00:00:00",2,3.9
"337","1996-04-03 00:00:00",3,3.9
"338","1996-04-03 00:00:00",4,3.9
"339","1996-04-03 00:00:00",5,3.9
"340","1996-04-03 00:00:00",6,3.9
"341","1996-04-03 00:00:00",7,3.9
"342","1996-04-03 00:00:00",8,3.9
"343","1996-04-03 00:00:00",9,3.9
"344","1996-04-03 00:00:00",10,3.9
"345","1996-04-03 00:00:00",11,3.9
"346","1996-04-03 00:00:00",12,3.9
"347","1996-04-03 00:00:00",13,3.9
"348","1996-04-03 00:00:00",14,3.9
"349","1996-04-03 00:00:00",15,3.9
"350","1996-04-03 00:00:00",16,3.9
"351","1996-04-03 00:00:00",17,3.9
"352","1996-04-03 00:00:00",18,3.9
"353","1996-04-03 00:00:00",19,3.9
"354","1996-04-03 00:00:00",20,3.9
"355","1996-04-03 00:00:00",21,3.9
"356","1996-04-16 00:00:00",0,5.6
"357","1996-04-16 00:00:00",1,5.6
"358","1996-04-16 00:00:00",2,5.6
"359","1996-04-16 00:00:00",3,5.5
"360","1996-04-16 00:00:00",4,5.5
"361","1996-04-16 00:00:00",5,5.5
"362","1996-04-16 00:00:00",6,5.5
"363","1996-04-16 00:00:00",7,5.5
"364","1996-04-16 00:00:00",8,5.5
"365","1996-04-16 00:00:00",9,5.5
"366","1996-04-16 00:00:00",10,5.5
"367","1996-04-16 00:00:00",11,5.5
"368","1996-04-16 00:00:00",12,5.5
"369","1996-04-16 00:00:00",13,5.5
"370","1996-04-16 00:00:00",14,5.5
"371","1996-04-16 00:00:00",15,5.5
"372","1996-04-16 00:00:00",16,5.5
"373","1996-04-16 00:00:00",17,5.5
"374","1996-04-16 00:00:00",18,5.5
"375","1996-04-16 00:00:00",19,5.5
"376","1996-04-16 00:00:00",20,5.5
"377","1996-05-01 00:00:00",0,8.6
"378","1996-05-01 00:00:00",1,8.6
"379","1996-05-01 00:00:00",2,8.6
"380","1996-05-01 00:00:00",3,8.6
"381","1996-05-01 00:00:00",4,8.6
"382","1996-05-01 00:00:00",5,8.6
"383","1996-05-01 00:00:00",6,8.6
"384","1996-05-01 00:00:00",7,8.6
"385","1996-05-01 00:00:00",8,8.6
"386","1996-05-01 00:00:00",9,8.6
"387","1996-05-01 00:00:00",10,8.6
"388","1996-05-01 00:00:00",11,8.6
"389","1996-05-01 00:00:00",12,8.5
"390","1996-05-01 00:00:00",13,8.5
"391","1996-05-01 00:00:00",14,8.5
"392","1996-05-01 00:00:00",15,8.5
"393","1996-05-01 00:00:00",16,8.5
"394","1996-05-01 00:00:00",17,8.5
"395","1996-05-01 00:00:00",18,8.5
"396","1996-05-01 00:00:00",19,8.5
"397","1996-05-01 00:00:00",20,8.4
"398","1996-05-01 00:00:00",21,8.4
"399","1996-05-14 00:00:00",0,10.7
"400","1996-05-14 00:00:00",1,10.7
"401","1996-05-14 00:00:00",2,10.7
"402","1996-05-14 00:00:00",3,10.7
"403","1996-05-14 00:00:00",4,10.7
"404","1996-05-14 00:00:00",5,10.7
"405","1996-05-14 00:00:00",6,10.7
"406","1996-05-14 00:00:00",7,10.6
"407","1996-05-14 00:00:00",8,10.5
"408","1996-05-14 00:00:00",9,10.4
"409","1996-05-14 00:00:00",10,9.9
"410","1996-05-14 00:00:00",11,9.8
"411","1996-05-14 00:00:00",12,9.8
"412","1996-05-14 00:00:00",13,9.8
"413","1996-05-14 00:00:00",14,9.7
"414","1996-05-14 00:00:00",15,9.5
"415","1996-05-14 00:00:00",16,9.5
"416","1996-05-14 00:00:00",17,9.4
"417","1996-05-14 00:00:00",18,9.4
"418","1996-05-29 00:00:00",0,13.3
"419","1996-05-29 00:00:00",1,13.3
"420","1996-05-29 00:00:00",2,13.1
"421","1996-05-29 00:00:00",3,13
"422","1996-05-29 00:00:00",4,13
"423","1996-05-29 00:00:00",5,13
"424","1996-05-29 00:00:00",6,13
"425","1996-05-29 00:00:00",7,12.9
"426","1996-05-29 00:00:00",8,12.9
"427","1996-05-29 00:00:00",9,12.9
"428","1996-05-29 00:00:00",10,12.9
"429","1996-05-29 00:00:00",11,12.9
"430","1996-05-29 00:00:00",12,12.9
"431","1996-05-29 00:00:00",13,12.9
"432","1996-05-29 00:00:00",14,12.9
"433","1996-05-29 00:00:00",15,11.8
"434","1996-05-29 00:00:00",16,11.4
"435","1996-05-29 00:00:00",17,11.2
"436","1996-05-29 00:00:00",18,11.1
"437","1996-05-29 00:00:00",19,10.9
"438","1996-05-29 00:00:00",20,10.8
"439","1996-05-29 00:00:00",21,10.8
"440","1996-05-29 00:00:00",21.5,10.7
"441","1996-06-10 00:00:00",0,16.1
"442","1996-06-10 00:00:00",1,15.8
"443","1996-06-10 00:00:00",2,15.7
"444","1996-06-10 00:00:00",3,15.7
"445","1996-06-10 00:00:00",4,15.6
"446","1996-06-10 00:00:00",5,15.6
"447","1996-06-10 00:00:00",6,15.6
"448","1996-06-10 00:00:00",7,15.6
"449","1996-06-10 00:00:00",8,15.6
"450","1996-06-10 00:00:00",9,15.6
"451","1996-06-10 00:00:00",10,15.1
"452","1996-06-10 00:00:00",11,14.6
"453","1996-06-10 00:00:00",12,13.4
"454","1996-06-10 00:00:00",13,12.8
"455","1996-06-10 00:00:00",14,12.6
"456","1996-06-10 00:00:00",15,12.5
"457","1996-06-10 00:00:00",16,12.3
"458","1996-06-10 00:00:00",17,12.2
"459","1996-06-10 00:00:00",18,12.1
"460","1996-06-10 00:00:00",19,12.1
"461","1996-06-10 00:00:00",20,12
"462","1996-06-26 00:00:00",0,21.6
"463","1996-06-26 00:00:00",1,21.5
"464","1996-06-26 00:00:00",2,21.5
"465","1996-06-26 00:00:00",3,21.5
"466","1996-06-26 00:00:00",4,21.4
"467","1996-06-26 00:00:00",5,21.1
"468","1996-06-26 00:00:00",6,17.4
"469","1996-06-26 00:00:00",7,16.4
"470","1996-06-26 00:00:00",8,15.9
"471","1996-06-26 00:00:00",9,15.3
"472","1996-06-26 00:00:00",10,14.7
"473","1996-06-26 00:00:00",11,13.8
"474","1996-06-26 00:00:00",12,13.3
"475","1996-06-26 00:00:00",13,12.9
"476","1996-06-26 00:00:00",14,12.7
"477","1996-06-26 00:00:00",15,12.4
"478","1996-06-26 00:00:00",16,12.4
"479","1996-06-26 00:00:00",17,12.3
"480","1996-06-26 00:00:00",18,12.3
"481","1996-06-26 00:00:00",19,12.2
"482","1996-06-26 00:00:00",20,12.2
"483","1996-07-09 00:00:00",0,23.5
"484","1996-07-09 00:00:00",1,23.6
"485","1996-07-09 00:00:00",2,23.6
"486","1996-07-09 00:00:00",3,23.6
"487","1996-07-09 00:00:00",4,23.6
"488","1996-07-09 00:00:00",5,23.6
"489","1996-07-09 00:00:00",6,23.5
"490","1996-07-09 00:00:00",7,20.3
"491","1996-07-09 00:00:00",8,18
"492","1996-07-09 00:00:00",9,15.6
"493","1996-07-09 00:00:00",10,14.7
"494","1996-07-09 00:00:00",11,13.8
"495","1996-07-09 00:00:00",12,13.3
"496","1996-07-09 00:00:00",13,13.1
"497","1996-07-09 00:00:00",14,12.8
"498","1996-07-09 00:00:00",15,12.6
"499","1996-07-09 00:00:00",16,12.6
"500","1996-07-09 00:00:00",17,12.6
"501","1996-07-09 00:00:00",18,12.5
"502","1996-07-09 00:00:00",19,12.6
"503","1996-07-09 00:00:00",20,NA
"504","1996-07-22 00:00:00",0,23.2
"505","1996-07-22 00:00:00",1,23.2
"506","1996-07-22 00:00:00",2,23.2
"507","1996-07-22 00:00:00",3,23.2
"508","1996-07-22 00:00:00",4,23.2
"509","1996-07-22 00:00:00",5,23.2
"510","1996-07-22 00:00:00",6,23.1
"511","1996-07-22 00:00:00",7,21.9
"512","1996-07-22 00:00:00",7.5,19.7
"513","1996-07-22 00:00:00",8,18.6
"514","1996-07-22 00:00:00",9,15.9
"515","1996-07-22 00:00:00",10,14.7
"516","1996-07-22 00:00:00",11,14.1
"517","1996-07-22 00:00:00",12,13.2
"518","1996-07-22 00:00:00",13,13
"519","1996-07-22 00:00:00",14,12.8
"520","1996-07-22 00:00:00",15,12.6
"521","1996-07-22 00:00:00",16,12.5
"522","1996-07-22 00:00:00",17,12.4
"523","1996-07-22 00:00:00",18,12.4
"524","1996-08-05 00:00:00",0,23.6
"525","1996-08-05 00:00:00",1,23.5
"526","1996-08-05 00:00:00",2,23.5
"527","1996-08-05 00:00:00",3,23.3
"528","1996-08-05 00:00:00",4,22.8
"529","1996-08-05 00:00:00",5,22.6
"530","1996-08-05 00:00:00",6,22.6
"531","1996-08-05 00:00:00",7,22.5
"532","1996-08-05 00:00:00",8,22.1
"533","1996-08-05 00:00:00",9,16.8
"534","1996-08-05 00:00:00",10,15.3
"535","1996-08-05 00:00:00",11,14.1
"536","1996-08-05 00:00:00",12,13.2
"537","1996-08-05 00:00:00",13,12.9
"538","1996-08-05 00:00:00",14,12.7
"539","1996-08-05 00:00:00",15,12.7
"540","1996-08-05 00:00:00",16,12.4
"541","1996-08-05 00:00:00",17,12.4
"542","1996-08-05 00:00:00",18,12.4
"543","1996-08-05 00:00:00",19,12.3
"544","1996-08-05 00:00:00",20,12.3
"545","1996-08-19 00:00:00",0,23.9
"546","1996-08-19 00:00:00",1,23.9
"547","1996-08-19 00:00:00",2,23.8
"548","1996-08-19 00:00:00",3,23.6
"549","1996-08-19 00:00:00",4,23.5
"550","1996-08-19 00:00:00",5,23.5
"551","1996-08-19 00:00:00",6,23.5
"552","1996-08-19 00:00:00",7,23
"553","1996-08-19 00:00:00",8,21.3
"554","1996-08-19 00:00:00",9,17.8
"555","1996-08-19 00:00:00",10,15.4
"556","1996-08-19 00:00:00",11,14.5
"557","1996-08-19 00:00:00",12,13.7
"558","1996-08-19 00:00:00",13,13.1
"559","1996-08-19 00:00:00",14,12.6
"560","1996-08-19 00:00:00",15,12.6
"561","1996-08-19 00:00:00",16,12.5
"562","1996-08-19 00:00:00",17,12.5
"563","1996-08-19 00:00:00",18,12.5
"564","1996-08-19 00:00:00",19,12.5
"565","1996-08-19 00:00:00",20,12.5
"566","1996-08-19 00:00:00",21,12.5
"567","1996-08-19 00:00:00",22,12.4
"568","1996-09-05 00:00:00",0,26.1
"569","1996-09-05 00:00:00",1,25.5
"570","1996-09-05 00:00:00",2,24.9
"571","1996-09-05 00:00:00",3,24.6
"572","1996-09-05 00:00:00",4,24.2
"573","1996-09-05 00:00:00",5,23.9
"574","1996-09-05 00:00:00",6,23.6
"575","1996-09-05 00:00:00",7,23.4
"576","1996-09-05 00:00:00",7.5,NA
"577","1996-09-05 00:00:00",8,22.3
"578","1996-09-05 00:00:00",8.5,20.5
"579","1996-09-05 00:00:00",9,18.6
"580","1996-09-05 00:00:00",10,15.8
"581","1996-09-05 00:00:00",11,14.2
"582","1996-09-05 00:00:00",12,13.6
"583","1996-09-05 00:00:00",13,13.2
"584","1996-09-05 00:00:00",14,13
"585","1996-09-05 00:00:00",15,12.7
"586","1996-09-05 00:00:00",16,12.6
"587","1996-09-05 00:00:00",17,12.5
"588","1996-09-05 00:00:00",18,12.4
"589","1996-09-05 00:00:00",19,12.4
"590","1996-09-05 00:00:00",20,12.3
"591","1996-09-19 00:00:00",0,18.7
"592","1996-09-19 00:00:00",1,18.6
"593","1996-09-19 00:00:00",2,18.5
"594","1996-09-19 00:00:00",3,18.5
"595","1996-09-19 00:00:00",4,18.5
"596","1996-09-19 00:00:00",5,18.5
"597","1996-09-19 00:00:00",6,18.5
"598","1996-09-19 00:00:00",7,18.5
"599","1996-09-19 00:00:00",8,18.5
"600","1996-09-19 00:00:00",9,18.5
"601","1996-09-19 00:00:00",10,18.5
"602","1996-09-19 00:00:00",11,15.9
"603","1996-09-19 00:00:00",12,13.7
"604","1996-09-19 00:00:00",13,13.2
"605","1996-09-19 00:00:00",14,12.9
"606","1996-09-19 00:00:00",15,12.6
"607","1996-09-19 00:00:00",16,12.5
"608","1996-09-19 00:00:00",17,12.4
"609","1996-09-19 00:00:00",18,12.3
"610","1996-09-19 00:00:00",19,12.3
"611","1996-09-19 00:00:00",20,12.3
"612","1996-10-16 00:00:00",0,14.7
"613","1996-10-16 00:00:00",1,14.6
"614","1996-10-16 00:00:00",2,14.6
"615","1996-10-16 00:00:00",3,14.4
"616","1996-10-16 00:00:00",4,14.4
"617","1996-10-16 00:00:00",5,14.3
"618","1996-10-16 00:00:00",6,14.3
"619","1996-10-16 00:00:00",7,14.2
"620","1996-10-16 00:00:00",8,14.1
"621","1996-10-16 00:00:00",9,14.1
"622","1996-10-16 00:00:00",10,14.1
"623","1996-10-16 00:00:00",11,14
"624","1996-10-16 00:00:00",12,14
"625","1996-10-16 00:00:00",13,13.9
"626","1996-10-16 00:00:00",14,13.8
"627","1996-10-16 00:00:00",15,13.7
"628","1996-10-16 00:00:00",16,13.6
"629","1996-10-16 00:00:00",17,13.6
"630","1996-10-16 00:00:00",18,13.6
"631","1996-10-16 00:00:00",19,13.2
"632","1996-10-16 00:00:00",20,12.7
"633","1996-11-25 00:00:00",0,3.4
"634","1996-11-25 00:00:00",1,3.4
"635","1996-11-25 00:00:00",2,3.5
